1779404248.250056, 398.91112725
1779404248.250056, 398.91112725
1779404248.3137174, 398.91112549
1779404248.379103, 398.91112778
1779404248.379103, 398.91112778
1779404248.4418135, 398.91112932
1779404248.5070643, 398.91112674
1779404248.571992, 398.91112583
1779404248.571992, 398.91112583
1779404248.634653, 398.91112962
1779404248.6996667, 398.91112833
1779404248.761843, 398.9111253
1779404248.761843, 398.9111253
1779404248.826944, 398.91112577
1779404248.8920841, 398.91112814
1779404248.8920841, 398.91112814
1779404248.9561613, 398.91112783
1779404249.0201387, 398.91112587
1779404249.0854137, 398.91112583
1779404249.0854137, 398.91112583
1779404249.1463115, 398.91112966
1779404249.2112422, 398.91112812
1779404249.2774117, 398.91112532
1779404249.2774117, 398.91112532
1779404249.34285, 398.91112618
1779404249.411429, 398.91112635
1779404249.411429, 398.91112635
1779404249.4752202, 398.91112879
1779404249.5403228, 398.91112729
1779404249.602706, 398.91112582
1779404249.602706, 398.91112582
1779404249.6674051, 398.91112709
1779404249.7298975, 398.91112894
1779404249.7954857, 398.91112691
1779404249.7954857, 398.91112691
1779404249.8595583, 398.91112564
1779404249.921717, 398.9111284
1779404249.921717, 398.9111284
1779404249.9895284, 398.91112848
1779404250.059628, 398.91112921
1779404250.122079, 398.91112617
1779404250.122079, 398.91112617
1779404250.1865003, 398.91112607
1779404250.251573, 398.91112839
1779404250.251573, 398.91112839
1779404250.3139987, 398.91112919
1779404250.3786922, 398.91112717
1779404250.4417334, 398.91112749
1779404250.4417334, 398.91112749
1779404250.506823, 398.91112849
1779404250.570038, 398.91112876
1779404250.6367784, 398.91112738
1779404250.6367784, 398.91112738
1779404250.699183, 398.91112669
1779404250.7630348, 398.91112884
1779404250.826315, 398.91113022
1779404250.826315, 398.91113022
1779404250.8918586, 398.91112788
1779404250.9540434, 398.91112642
1779404250.9540434, 398.91112642
1779404251.019015, 398.91112947
1779404251.0839033, 398.91112963
1779404251.1455333, 398.911127
1779404251.1455333, 398.911127
1779404251.2100654, 398.91112818
1779404251.2750883, 398.91112989
1779404251.3390946, 398.91112918
1779404251.3390946, 398.91112918
1779404251.4047108, 398.91112732
1779404251.4659188, 398.9111274
1779404251.4659188, 398.9111274
1779404251.5309024, 398.91112979
1779404251.5980206, 398.91112832
1779404251.6672127, 398.91112909
1779404251.6672127, 398.91112909
1779404251.7312589, 398.91112768
1779404251.793922, 398.91112986
1779404251.793922, 398.91112986
1779404251.8587282, 398.91112911
1779404251.9233134, 398.91112837
1779404251.986329, 398.91112747
1779404251.986329, 398.91112747
1779404252.0497446, 398.91112948
1779404252.1152897, 398.911129
1779404252.1793694, 398.91112804
1779404252.1793694, 398.91112804
1779404252.2432876, 398.91112786
1779404252.3073425, 398.91112902
1779404252.3073425, 398.91112902
1779404252.371428, 398.91112958
1779404252.4363508, 398.91112711
1779404252.5005789, 398.91112755
1779404252.5005789, 398.91112755
1779404252.562323, 398.91112976
1779404252.627063, 398.91112735
1779404252.6907485, 398.91112633
1779404252.6907485, 398.91112633
1779404252.7565503, 398.91112744
1779404252.8197117, 398.91112831
1779404252.8824193, 398.91112717
1779404252.8824193, 398.91112717
1779404252.9465842, 398.91112598
1779404253.0106535, 398.91112731
1779404253.0746639, 398.9111291
1779404253.0746639, 398.9111291
1779404253.1387835, 398.91112709
1779404253.2027817, 398.91112591
1779404253.2658253, 398.91112799
1779404253.2658253, 398.91112799
1779404253.3299696, 398.91112801
1779404253.3959155, 398.91112616
1779404253.3959155, 398.91112616
1779404253.4580915, 398.91112596
1779404253.5237708, 398.91112771
1779404253.5889902, 398.91112817
1779404253.5889902, 398.91112817
1779404253.6518092, 398.91112631
1779404253.715051, 398.91112554
1779404253.7790842, 398.91112817
1779404253.7790842, 398.91112817
1779404253.8419635, 398.91112784
1779404253.906999, 398.91112626
1779404253.906999, 398.91112626
1779404253.9719956, 398.91112583
1779404254.0340576, 398.91112767
1779404254.099068, 398.91112744
1779404254.099068, 398.91112744
1779404254.1618307, 398.91112575
1779404254.227159, 398.91112544
1779404254.2902741, 398.9111282
1779404254.2902741, 398.9111282
1779404254.3550808, 398.91112674
1779404254.4179697, 398.91112476
1779404254.482352, 398.91112619
1779404254.482352, 398.91112619
1779404254.5487204, 398.91112733
1779404254.6108847, 398.91112607
1779404254.6108847, 398.91112607
1779404254.6764615, 398.91112551
1779404254.7388792, 398.91112642
1779404254.8032556, 398.91112752
1779404254.8032556, 398.91112752
1779404254.8663058, 398.9111257
1779404254.9303546, 398.91112464
1779404254.9954207, 398.91112576
1779404254.9954207, 398.91112576
1779404255.0594985, 398.91112724
1779404255.124581, 398.91112674
1779404255.1861575, 398.9111248
1779404255.1861575, 398.9111248
1779404255.2504437, 398.91112678
1779404255.3155081, 398.91112681
1779404255.3155081, 398.91112681
1779404255.3777115, 398.91112478
1779404255.4434972, 398.91112481
1779404255.5060048, 398.91112742
1779404255.5060048, 398.91112742
1779404255.5710616, 398.91112809
1779404255.6343818, 398.9111255
1779404255.700662, 398.91112572
1779404255.700662, 398.91112572
1779404255.7627535, 398.91112843
1779404255.8271947, 398.91112659
1779404255.8271947, 398.91112659
1779404255.8905773, 398.91112514
1779404255.9559827, 398.91112592
1779404256.0198686, 398.91112849
1779404256.0198686, 398.91112849
1779404256.0816872, 398.91112722
1779404256.1477034, 398.91112515
1779404256.209841, 398.91112872
1779404256.209841, 398.91112872
1779404256.2741604, 398.91112875
1779404256.3408709, 398.91112708
1779404256.404865, 398.91112599
1779404256.404865, 398.91112599
1779404256.46568, 398.91112799
1779404256.5303903, 398.91112851
1779404256.5303903, 398.91112851
1779404256.603067, 398.91112827
1779404256.6658437, 398.91112643
1779404256.7301729, 398.91112635
1779404256.7301729, 398.91112635
1779404256.7943435, 398.91112842
1779404256.857842, 398.91112752
1779404256.857842, 398.91112752
1779404256.92405, 398.91112547
1779404256.986045, 398.91112604
1779404257.0521152, 398.91112748
1779404257.0521152, 398.91112748
1779404257.1151233, 398.91112783
1779404257.1778579, 398.91112564
1779404257.2431736, 398.91112714
1779404257.2431736, 398.91112714
1779404257.3056993, 398.91112826
1779404257.3703673, 398.91112713
1779404257.435374, 398.91112571
1779404257.435374, 398.91112571
1779404257.4983454, 398.91112645
1779404257.562871, 398.91112815
1779404257.562871, 398.91112815
1779404257.6263223, 398.91112745
1779404257.691245, 398.91112694
1779404257.7549055, 398.91112783
1779404257.7549055, 398.91112783
1779404257.819461, 398.91112833
1779404257.882501, 398.91112675
1779404257.882501, 398.91112675
1779404257.950123, 398.91112679
1779404258.0201683, 398.91112697
1779404258.082061, 398.91112837
1779404258.082061, 398.91112837
1779404258.1475544, 398.91112933
1779404258.210609, 398.91112797
1779404258.2734811, 398.91112736
1779404258.2734811, 398.91112736
1779404258.3405232, 398.9111282
1779404258.4028895, 398.91112901
1779404258.4028895, 398.91112901
1779404258.4665594, 398.91112872
1779404258.5317051, 398.91112825
1779404258.593671, 398.91113002
1779404258.593671, 398.91113002
1779404258.6579123, 398.91113012
1779404258.7222261, 398.91112711
1779404258.7888181, 398.91112581
1779404258.7888181, 398.91112581
1779404258.8526633, 398.91112824
1779404258.9139156, 398.91112783
1779404258.9781914, 398.91112641
1779404258.9781914, 398.91112641
1779404259.0438104, 398.91112534
1779404259.1073513, 398.91112855
1779404259.1073513, 398.91112855
1779404259.1707673, 398.9111266
1779404259.2362275, 398.91112547
1779404259.299017, 398.911127
1779404259.299017, 398.911127
1779404259.3637943, 398.91112818
1779404259.4370465, 398.91112831
1779404259.498179, 398.9111263
1779404259.498179, 398.9111263
1779404259.564914, 398.91112642
1779404259.628144, 398.91112801
1779404259.628144, 398.91112801
1779404259.6901946, 398.91112822
1779404259.755159, 398.91112524
1779404259.819243, 398.91112527
1779404259.819243, 398.91112527
1779404259.88197, 398.91112776
1779404259.947192, 398.91112763
1779404260.0123596, 398.91112561
1779404260.0123596, 398.91112561
1779404260.0740144, 398.91112632
1779404260.1380572, 398.91112726
1779404260.1380572, 398.91112726
1779404260.202126, 398.91112712
1779404260.2662528, 398.91112548
1779404260.3319662, 398.91112638
1779404260.3319662, 398.91112638
1779404260.3952248, 398.91112869
1779404260.4582431, 398.91112657
1779404260.5252786, 398.91112647
1779404260.5252786, 398.91112647
1779404260.589491, 398.91112743
1779404260.652563, 398.91112868
1779404260.652563, 398.91112868
1779404260.7164502, 398.9111271
1779404260.779517, 398.91112495
