7.515269403283331258e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.515269413283331232e+02 4.842426380000000000e+09 4.000000000000000000e+00 1.210606595000000000e+09
7.515269423283331207e+02 1.457364673800000000e+10 1.200000000000000000e+01 1.214470561500000000e+09
7.515269433283331182e+02 2.866856732000000000e+10 2.400000000000000000e+01 1.194523638333333254e+09
7.515269443283331157e+02 2.349988254600000000e+10 2.000000000000000000e+01 1.174994127299999952e+09
7.515269453283331131e+02 5.135848899400000000e+10 4.500000000000000000e+01 1.141299755422222137e+09
7.515269463283331106e+02 7.184460779500000000e+10 6.300000000000000000e+01 1.140390599920634985e+09
7.515269473283331081e+02 8.488426339200000000e+10 7.700000000000000000e+01 1.102393031064934969e+09
7.515269483283331056e+02 1.252880613060000000e+11 1.190000000000000000e+02 1.052840851310924411e+09
7.515269493283331030e+02 1.272709592130000000e+11 1.270000000000000000e+02 1.002133537110236168e+09
7.515269503283331005e+02 1.450582499650000000e+11 1.480000000000000000e+02 9.801233105743243694e+08
7.515269513283330980e+02 1.902625564510000000e+11 2.000000000000000000e+02 9.513127822549999952e+08
7.515269523283330955e+02 2.025851505750000000e+11 2.250000000000000000e+02 9.003784470000000000e+08
7.515269533283330929e+02 2.286084450540000000e+11 2.640000000000000000e+02 8.659410797500000000e+08
7.515269543283330904e+02 2.594865945150000000e+11 3.030000000000000000e+02 8.563914010396039486e+08
7.515269553283330879e+02 2.994718407950000000e+11 3.640000000000000000e+02 8.227248373489011526e+08
7.515269563283330854e+02 2.487602767770000000e+11 3.020000000000000000e+02 8.237095257516555786e+08
7.515269573283330828e+02 2.269681710890000000e+11 2.790000000000000000e+02 8.135059895663082600e+08
7.515269583283331940e+02 2.398350887940000000e+11 2.990000000000000000e+02 8.021240427892976999e+08
7.515269593283331915e+02 1.714209785360000000e+11 2.160000000000000000e+02 7.936156413703703880e+08
7.515269603283331890e+02 1.413046461850000000e+11 1.770000000000000000e+02 7.983313343785310984e+08
7.515269613283331864e+02 1.117469704130000000e+11 1.430000000000000000e+02 7.814473455454545021e+08
7.515269623283331839e+02 6.269379973200000000e+10 8.000000000000000000e+01 7.836724966499999762e+08
7.515269633283331814e+02 2.954852388900000000e+10 3.800000000000000000e+01 7.775927339210525751e+08
7.515269643283331789e+02 1.695797071400000000e+10 2.200000000000000000e+01 7.708168506363636255e+08
7.515269653283331763e+02 4.717473470000000000e+09 6.000000000000000000e+00 7.862455783333333731e+08
7.515269663283331738e+02 3.087994930000000000e+09 4.000000000000000000e+00 7.719987325000000000e+08
7.515269673283331713e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.515269683283331688e+02 8.092576640000000000e+08 1.000000000000000000e+00 8.092576640000000000e+08
