7.515260477538641908e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.515260577538641655e+02 8.008906050000000000e+08 1.200000000000000000e+01 6.674088375000000000e+07
7.515260677538641403e+02 3.470987204000000000e+09 5.200000000000000000e+01 6.674975392307692021e+07
7.515260777538641150e+02 4.872549675000000000e+09 7.300000000000000000e+01 6.674725582191780955e+07
7.515260877538640898e+02 5.940241880000000000e+09 8.900000000000000000e+01 6.674429078651685268e+07
7.515260977538640645e+02 4.738985991000000000e+09 7.100000000000000000e+01 6.674628156338027865e+07
7.515261077538640393e+02 5.406551430000000000e+09 8.100000000000000000e+01 6.674754851851851493e+07
7.515261177538640140e+02 5.339408859000000000e+09 8.000000000000000000e+01 6.674261073749999702e+07
7.515261277538639888e+02 5.139491140000000000e+09 7.700000000000000000e+01 6.674663818181817979e+07
7.515261377538639636e+02 5.406365235000000000e+09 8.100000000000000000e+01 6.674524981481481344e+07
7.515261477538639383e+02 5.006020369000000000e+09 7.500000000000000000e+01 6.674693825333333015e+07
7.515261577538639131e+02 5.606605527000000000e+09 8.400000000000000000e+01 6.674530389285714179e+07
7.515261677538638878e+02 5.606753997000000000e+09 8.400000000000000000e+01 6.674707139285714179e+07
7.515261777538638626e+02 5.606684946000000000e+09 8.400000000000000000e+01 6.674624935714285821e+07
7.515261877538638373e+02 5.206432899000000000e+09 7.800000000000000000e+01 6.674913973076923192e+07
7.515261977538638121e+02 6.140866383000000000e+09 9.200000000000000000e+01 6.674854764130435139e+07
7.515262077538637868e+02 5.139364031000000000e+09 7.700000000000000000e+01 6.674498741558441520e+07
7.515262177538637616e+02 5.340078517000000000e+09 8.000000000000000000e+01 6.675098146249999851e+07
7.515262277538637363e+02 5.940530568000000000e+09 8.900000000000000000e+01 6.674753447191011161e+07
7.515262377538637111e+02 5.806962752000000000e+09 8.700000000000000000e+01 6.674669829885057360e+07
7.515262477538636858e+02 5.339563247000000000e+09 8.000000000000000000e+01 6.674454058749999851e+07
7.515262577538636606e+02 5.740008398000000000e+09 8.600000000000000000e+01 6.674428369767441601e+07
7.515262677538636353e+02 5.740506880000000000e+09 8.600000000000000000e+01 6.675008000000000000e+07
7.515262777538636101e+02 5.473311713000000000e+09 8.200000000000000000e+01 6.674770381707317382e+07
7.515262877538635848e+02 5.406169170000000000e+09 8.100000000000000000e+01 6.674282925925926119e+07
7.515262977538635596e+02 5.272872051000000000e+09 7.900000000000000000e+01 6.674521583544303477e+07
