7.515244452246006404e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.515244952246006278e+02 1.068267769000000000e+09 1.600000000000000000e+01 6.676673556250000000e+07
7.515245452246006153e+02 3.004616006000000000e+09 4.500000000000000000e+01 6.676924457777778059e+07
7.515245952246006027e+02 3.070951250000000000e+09 4.600000000000000000e+01 6.675980978260869533e+07
7.515246452246005902e+02 3.004628585000000000e+09 4.500000000000000000e+01 6.676952411111111194e+07
7.515246952246005776e+02 3.204855944000000000e+09 4.800000000000000000e+01 6.676783216666666418e+07
7.515247452246005651e+02 3.338363442000000000e+09 5.000000000000000000e+01 6.676726884000000358e+07
7.515247952246005525e+02 2.937498760000000000e+09 4.400000000000000000e+01 6.676133545454545319e+07
7.515248452246005400e+02 3.338325413000000000e+09 5.000000000000000000e+01 6.676650825999999791e+07
7.515248952246005274e+02 3.137764004000000000e+09 4.700000000000000000e+01 6.676093625531914830e+07
7.515249452246005148e+02 3.271541911000000000e+09 4.900000000000000000e+01 6.676616144897959381e+07
7.515249952246005023e+02 3.338179552000000000e+09 5.000000000000000000e+01 6.676359103999999911e+07
7.515250452246004897e+02 3.672257110000000000e+09 5.500000000000000000e+01 6.676831109090909362e+07
7.515250952246004772e+02 3.338107514000000000e+09 5.000000000000000000e+01 6.676215028000000119e+07
7.515251452246004646e+02 3.538520238000000000e+09 5.300000000000000000e+01 6.676453279245282710e+07
7.515251952246004521e+02 3.137850950000000000e+09 4.700000000000000000e+01 6.676278617021276802e+07
7.515252452246004395e+02 3.271542908000000000e+09 4.900000000000000000e+01 6.676618179591836780e+07
7.515252952246004270e+02 3.404800631000000000e+09 5.100000000000000000e+01 6.676079668627450615e+07
7.515253452246004144e+02 3.204668294000000000e+09 4.800000000000000000e+01 6.676392279166666418e+07
7.515253952246004019e+02 3.405024579000000000e+09 5.100000000000000000e+01 6.676518782352941483e+07
7.515254452246003893e+02 3.471627059000000000e+09 5.200000000000000000e+01 6.676205882692307979e+07
7.515254952246003768e+02 3.605457455000000000e+09 5.400000000000000000e+01 6.676773064814814925e+07
7.515255452246003642e+02 3.271705008000000000e+09 4.900000000000000000e+01 6.676948995918367058e+07
7.515255952246003517e+02 3.271514121000000000e+09 4.900000000000000000e+01 6.676559430612245202e+07
7.515256452246003391e+02 3.405307830000000000e+09 5.100000000000000000e+01 6.677074176470588148e+07
7.515256952246003266e+02 3.538826225000000000e+09 5.300000000000000000e+01 6.677030613207547367e+07
7.515257452246003140e+02 3.204759462000000000e+09 4.800000000000000000e+01 6.676582212500000000e+07
7.515257952246003015e+02 3.271811402000000000e+09 4.900000000000000000e+01 6.677166126530612260e+07
7.515258452246002889e+02 3.272042336000000000e+09 4.900000000000000000e+01 6.677637420408163220e+07
7.515258952246002764e+02 3.472894633000000000e+09 5.200000000000000000e+01 6.678643525000000000e+07
7.515259452246002638e+02 3.539219996000000000e+09 5.300000000000000000e+01 6.677773577358490229e+07
7.515259952246002513e+02 3.271838354000000000e+09 4.900000000000000000e+01 6.677221130612245202e+07
7.515260452246002387e+02 3.204811763000000000e+09 4.800000000000000000e+01 6.676691172916666418e+07
7.515260952246002262e+02 3.471821235000000000e+09 5.200000000000000000e+01 6.676579298076923192e+07
7.515261452246002136e+02 3.138472162000000000e+09 4.700000000000000000e+01 6.677600344680850953e+07
7.515261952246002011e+02 3.806052051000000000e+09 5.700000000000000000e+01 6.677284300000000000e+07
7.515262452246001885e+02 3.071625757000000000e+09 4.600000000000000000e+01 6.677447297826086730e+07
7.515262952246001760e+02 3.338691374000000000e+09 5.000000000000000000e+01 6.677382747999999672e+07
7.515263452246001634e+02 3.138781520000000000e+09 4.700000000000000000e+01 6.678258553191489726e+07
7.515263952246001509e+02 3.273042260000000000e+09 4.900000000000000000e+01 6.679678081632652879e+07
7.515264452246001383e+02 3.540242830000000000e+09 5.300000000000000000e+01 6.679703452830188721e+07
7.515264952246001258e+02 3.272342103000000000e+09 4.900000000000000000e+01 6.678249189795918018e+07
7.515265452246001132e+02 3.405426085000000000e+09 5.100000000000000000e+01 6.677306049019607902e+07
7.515265952246001007e+02 3.138007041000000000e+09 4.700000000000000000e+01 6.676610725531914830e+07
7.515266452246000881e+02 3.338423672000000000e+09 5.000000000000000000e+01 6.676847343999999762e+07
7.515266952246000756e+02 3.071409095000000000e+09 4.600000000000000000e+01 6.676976293478260934e+07
7.515267452246000630e+02 3.137919165000000000e+09 4.700000000000000000e+01 6.676423755319149047e+07
7.515267952246000505e+02 3.272311332000000000e+09 4.900000000000000000e+01 6.678186391836734861e+07
7.515268452246000379e+02 3.472363199000000000e+09 5.200000000000000000e+01 6.677621536538461596e+07
7.515268952246000254e+02 3.339677943000000000e+09 5.000000000000000000e+01 6.679355885999999940e+07
