3.989110427000009054e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.989110527000008801e+02 2.801489871000000000e+09 4.200000000000000000e+01 6.670213978571428359e+07
3.989110627000008549e+02 1.240198124800000000e+10 1.860000000000000000e+02 6.667731853763440996e+07
3.989110727000008296e+02 2.113492155700000000e+10 3.170000000000000000e+02 6.667167683596214652e+07
3.989110827000008044e+02 3.433417206000000000e+10 5.150000000000000000e+02 6.666829526213592291e+07
3.989110927000007791e+02 5.720267441500000000e+10 8.580000000000000000e+02 6.666978370046620071e+07
3.989111027000007539e+02 6.140344567600000000e+10 9.210000000000000000e+02 6.667040790010857582e+07
3.989111127000007286e+02 5.953719580700000000e+10 8.930000000000000000e+02 6.667099194512877613e+07
3.989111227000007034e+02 6.180383906300000000e+10 9.270000000000000000e+02 6.667080805070118606e+07
3.989111327000006781e+02 5.973629381300000000e+10 8.960000000000000000e+02 6.666997077343750000e+07
3.989111427000006529e+02 6.080218218800000000e+10 9.120000000000000000e+02 6.666905941666666418e+07
3.989111527000006276e+02 6.133661472700000000e+10 9.200000000000000000e+02 6.667023339891304076e+07
3.989111627000006024e+02 6.353692509700000000e+10 9.530000000000000000e+02 6.667043556873032451e+07
3.989111727000005772e+02 6.193688147500000000e+10 9.290000000000000000e+02 6.667048597954790294e+07
3.989111827000005519e+02 6.326910411100000000e+10 9.490000000000000000e+02 6.666923510115911812e+07
3.989111927000005267e+02 6.467098980800000000e+10 9.700000000000000000e+02 6.667112351340205967e+07
3.989112027000005014e+02 6.380401110500000000e+10 9.570000000000000000e+02 6.667085799895507097e+07
3.989112127000004762e+02 6.560465818100000000e+10 9.840000000000000000e+02 6.667140059044715762e+07
3.989112227000004509e+02 6.367005021600000000e+10 9.550000000000000000e+02 6.667020965026178211e+07
3.989112327000004257e+02 6.486995203600000000e+10 9.730000000000000000e+02 6.667004320246659964e+07
3.989112427000004004e+02 6.553896813100000000e+10 9.830000000000000000e+02 6.667239891251271963e+07
3.989112527000003752e+02 6.687063597500000000e+10 1.003000000000000000e+03 6.667062410269192606e+07
3.989112627000003499e+02 6.693480680200000000e+10 1.004000000000000000e+03 6.666813426494023949e+07
3.989112727000003247e+02 6.547153060400000000e+10 9.820000000000000000e+02 6.667161975967413187e+07
3.989112827000002994e+02 6.766897838900000000e+10 1.015000000000000000e+03 6.666894422561576217e+07
3.989112927000002742e+02 6.733642531700000000e+10 1.010000000000000000e+03 6.666972803663366288e+07
3.989113027000002489e+02 6.620247517400000000e+10 9.930000000000000000e+02 6.666915928902316093e+07
3.989113127000002237e+02 6.667055727600000000e+10 1.000000000000000000e+03 6.667055727600000054e+07
3.989113227000001984e+02 6.607002459700000000e+10 9.910000000000000000e+02 6.667005509283552319e+07
