1777958139.0381908, 398.91057441, 66847468
1777958139.2003734, 398.91057528, 66824967
1777958139.3525543, 398.91057975, 66841111
1777958139.5375662, 398.91058507, 66786698
1777958139.6883097, 398.91059196, 66803912
1777958139.8367362, 398.91059445, 66800842
1777958139.9853437, 398.91059611, 66791869
1777958140.1325555, 398.9106034, 66788083
1777958140.2803915, 398.91060773, 66797184
1777958140.43606, 398.91061042, 66806077
1777958140.5988085, 398.91061474, 66848635
1777958140.746735, 398.91062025, 66776723
1777958140.9059734, 398.91062405, 66799759
1777958141.0717459, 398.9106246, 66809838
1777958141.225018, 398.91062841, 66837932
1777958141.3807423, 398.91063391, 66790414
1777958141.5250924, 398.91063649, 66836596
1777958141.6884646, 398.91063912, 66814554
1777958141.8496764, 398.91064346, 66768235
1777958141.993439, 398.91064607, 66819930
1777958142.1411533, 398.91065096, 66819638
1777958142.2870147, 398.91065422, 66805449
1777958142.4226806, 398.91065598, 66842440
1777958142.5727503, 398.91065837, 66824177
1777958142.7390604, 398.91066202, 66796296
1777958142.8879466, 398.91067079, 66805544
1777958143.038623, 398.91067363, 66798623
1777958143.188061, 398.9106771, 66830723
1777958143.348928, 398.91068009, 66801413
1777958143.4932818, 398.91068435, 66828778
1777958143.6390872, 398.91068882, 66783741
1777958143.7967548, 398.91069394, 66751384
1777958143.948566, 398.91069742, 66833097
1777958144.1068377, 398.91069981, 66775982
1777958144.2594078, 398.91070455, 66811561
1777958144.3953173, 398.91070708, 66789681
1777958144.5474725, 398.9107099, 66785560
1777958144.68955, 398.91071172, 66825542
1777958144.835578, 398.91071726, 66801453
1777958144.992138, 398.91071978, 66811893
1777958145.1392531, 398.91072348, 66793561
1777958145.2899468, 398.91072337, 66796728
1777958145.450332, 398.91072812, 66784410
1777958145.599341, 398.91073301, 66837171
1777958145.7448587, 398.91073834, 66795007
1777958145.901266, 398.91073955, 66813749
1777958146.0476103, 398.91074291, 66849826
1777958146.1900852, 398.91074889, 66812814
1777958146.3433719, 398.91074991, 66803738
1777958146.4854856, 398.91075385, 66829857
1777958146.6333756, 398.91075943, 66857090
1777958146.7928586, 398.91076058, 66851566
1777958146.9470766, 398.9107668, 66801300
