7.515366849738643396e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.515366859738643370e+02 1.993202070000000000e+08 3.000000000000000000e+00 6.644006900000000000e+07
7.515366869738643345e+02 6.646148690000000000e+08 1.000000000000000000e+01 6.646148689999999851e+07
7.515366879738643320e+02 1.196128121000000000e+09 1.800000000000000000e+01 6.645156227777777612e+07
7.515366889738643295e+02 1.661058391000000000e+09 2.500000000000000000e+01 6.644233564000000060e+07
7.515366899738643269e+02 2.658006753000000000e+09 4.000000000000000000e+01 6.645016882500000298e+07
7.515366909738643244e+02 3.056653731000000000e+09 4.600000000000000000e+01 6.644899415217391402e+07
7.515366919738644356e+02 4.053731060000000000e+09 6.100000000000000000e+01 6.645460754098360986e+07
7.515366929738644330e+02 4.321002871000000000e+09 6.500000000000000000e+01 6.647696724615384638e+07
7.515366939738644305e+02 6.381825187000000000e+09 9.600000000000000000e+01 6.647734569791666418e+07
7.515366949738644280e+02 9.242151531000000000e+09 1.390000000000000000e+02 6.649029878417266160e+07
7.515366959738644255e+02 1.183762332100000000e+10 1.780000000000000000e+02 6.650350180337078869e+07
7.515366969738644229e+02 1.263601347500000000e+10 1.900000000000000000e+02 6.650533407894736528e+07
7.515366979738644204e+02 1.343634376000000000e+10 2.020000000000000000e+02 6.651655326732673496e+07
7.515366989738644179e+02 1.456718530300000000e+10 2.190000000000000000e+02 6.651682786757990718e+07
7.515366999738644154e+02 1.397061658200000000e+10 2.100000000000000000e+02 6.652674562857142836e+07
7.515367009738644128e+02 1.370351125400000000e+10 2.060000000000000000e+02 6.652189929126213491e+07
7.515367019738644103e+02 1.303999481800000000e+10 1.960000000000000000e+02 6.653058580612245202e+07
7.515367029738644078e+02 1.277392684900000000e+10 1.920000000000000000e+02 6.653086900520833582e+07
7.515367039738644053e+02 1.310661952500000000e+10 1.970000000000000000e+02 6.653106357868020236e+07
7.515367049738644027e+02 1.204308549200000000e+10 1.810000000000000000e+02 6.653638393370165676e+07
7.515367059738644002e+02 8.916243354000000000e+09 1.340000000000000000e+02 6.653912950746268779e+07
7.515367069738643977e+02 8.450359909000000000e+09 1.270000000000000000e+02 6.653826700000000000e+07
7.515367079738643952e+02 5.323690683000000000e+09 8.000000000000000000e+01 6.654613353750000149e+07
7.515367089738643926e+02 3.792775631000000000e+09 5.700000000000000000e+01 6.653992335087719560e+07
7.515367099738643901e+02 1.663836755000000000e+09 2.500000000000000000e+01 6.655347020000000298e+07
7.515367109738643876e+02 1.198036653000000000e+09 1.800000000000000000e+01 6.655759183333333582e+07
7.515367119738643851e+02 2.661412020000000000e+08 4.000000000000000000e+00 6.653530050000000000e+07
7.515367129738643825e+02 1.331065890000000000e+08 2.000000000000000000e+00 6.655329450000000000e+07
7.515367139738643800e+02 6.656537300000000000e+07 1.000000000000000000e+00 6.656537300000000000e+07
7.515367149738643775e+02 6.652450200000000000e+07 1.000000000000000000e+00 6.652450200000000000e+07
